,2432.0,1.0,1.2530000000000001,0.884,1.103,3.0,5.0,5.0,20.017,0.89,2.99,0.0606,2.0,6.889,4.543,1.0,1.387,-21.04491,-19.41509,3.0,1.9,0.0642,0.0,0.1602,0.56823,0.1405,0.3689,5.0,0.0,0.05,0.0,2.48,0.0131,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,2.5,0.007,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.055,3.0,5.0,0.0,0.0,5.0,0.0,0.05,0.0,-2.6,0.009,1.0,7.0,0.0,1.5550000000000002,0.213,0.292,0.56,0.2888,0.242
82,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,711.0,1.0,2.282,0.797,1.288,1.0,3.0,0.0,20.072,0.043,2.697,0.2183,4.0,6.889,4.543,1.0,2.415,-22.103,-19.997,0.0,1.7970000000000002,0.082,0.0,0.1468,0.26787,0.2348,0.4194,3.0,3.0,0.05,0.0,1.6800000000000002,0.0931,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2.819,0.003,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.042,4.0,1.0,6.0,0.0,4.0,6.0,0.05,0.0,-2.85,0.004,1.0,1.0,0.0,1.44,0.159,0.224,0.86,0.1949,0.242
95,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,1761.0,1.0,1.101636,1.110127,1.258553,5.0,0.0,5.0,20.66323,-37.95303,43.07303,0.1412368,9.0,6.888889,4.543208,1.0,1.194346,-16.60119,-14.99881,1.0,2.473,0.0182,1.0,0.1234,0.65043,0.09566213,0.3149379,4.0,5.0,0.05,0.0,1.88,0.06010808,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,3.664587,0.0002069994,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.24604,2.0,1.0,5.8,5.0,3.0,5.8,0.05,0.0,-2.704325,0.006844331,1.0,2.0,0.0,1.598193,0.07566713,0.1333921,1.004974,0.1574547,0.2420614
98,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,31.0,1.0,1.099,57.901,60.099,5.0,2.0,4.0,20.497,1.3,3.34,,3.0,1.22,,1.0,1.695157,-22.29268,-25.16732,3.0,2.677,0.0118,1.0,0.145,0.334277,,,2.0,1.0,0.05,0.0,1.2650000000000001,0.2059,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,2.8142490000000002,0.006,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.30302,3.0,5.0,5.6,2.0,0.0,5.6,0.05,0.0,-3.397945,0.0006789396,1.0,9.0,1.0,1.479723,,,0.28,0.8776177,0.4934
62,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,853.0,1.0,1.3739,0.688,1.058,0.0,4.0,5.0,0.674,0.482,2.638,2.0589,1.0,0.185,8,1.0,1.223,-19.574,-15.725999999999999,2.0,1.817,0.0768,0.0,0.1188,0.38498,0.3527,0.4971,1.0,3.0,0.05,0.0,1.76,0.0784,0.0,0.0,5.0,2.0,0.0,3.0,3.0,0.0,2.483,0.007,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.103,3.0,1.0,5.9,1.0,4.0,5.9,0.05,0.0,-2.95804,0.003096021,1.0,4.0,0.0,1.476,0.103,0.164,0.83,0.2032,2.13
74,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0,0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0
,1019.0,1.0,1.3719999999999999,0.892,1.293,1.0,4.0,2.0,20.357,1.071,4.049,0.1233,10.0,6.889,4.543,1.0,1.879,-18.177,-12.443,1.0,2.064,0.0462,1.0,0.1762,0.10273,0.4524,0.6392,2.0,2.0,0.05,0.0,1.8399999999999999,0.0658,0.0,0.0,5.0,2.0,0.0,4.0,3.0,0.0,3.547,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.114,1.0,5.0,4.9,3.0,2.0,4.9,0.05,0.0,-1.517,0.1292,0.0,5.0,0.0,1.3719999999999999,0.051,0.092,0.29,0.3859,0.242
90,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
,1215.0,1.0,1.34,0.936,1.267,3.0,2.0,3.0,19.904,-9.222,13.302,0.0917,5.0,6.889,4.543,1.0,2.136,-22.075,-16.665,3.0,2.49,0.017,1.0,0.1656,0.22285,0.23,0.454,0.0,2.0,0.05,0.0,1.85,0.643,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,2.1390000000000002,0.018,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.187,2.0,3.0,4.8,0.0,3.0,4.8,0.05,0.0,-3.075,0.002,,3.0,0.0,1.405,0.224,0.294,0.93,0.1762,
89,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
,1624.0,0.0,1.96,65.784,75.687,5.0,1.0,3.0,19.939,0.113,2.6470000000000002,0.1891,5.0,6.889,4.543,1.0,1.23,821.0,2.059,0.0,1.738,0.0922,1.0,0.1406,0.35933,4766.0,6414.0,1.0,1.0,0.05,1.0,2.49,0.0127,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.8369999999999997,0.003,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,5.0,5.0,5.6,5.0,0.0,5.6,0.05,0.0,3.22,0.0013,1.0,6.0,0.0,1.476,0.142,0.209,0.84,2.011,0.26
65,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
,1673.0,1.0,1.673,0.95,2.67,5.0,3.0,6.0,20.181,1.837,3.582,0.1042,3.0,1.778,1.778,1.0,1.751,-25.2817,-20.1783,0.0,2.3449999999999998,0.0258,0.0,0.1702,0.86426,0.1974,0.4422,0.0,5.0,0.05,0.0,1.47,0.0708,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.338,0.63232,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.222,1.0,0.0,5.5,2.0,2.0,5.5,0.05,0.0,-2.149,0.02676,1.0,2.0,0.0,1.341,0.261,0.333,1.19,0.12955,0.242
74,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0
,1422.0,1.0,2.96,1.087,1.987,0.0,5.0,4.0,19.959,-2.892,7.312,0.097,3.0,6,2.5,1.0,-14.719,-22.462,-19.018,1.0,2.459,0.0182,0.0,0.1568,0.37308,0.4927,0.6721,2.0,0.0,0.05,0.0,1.6400000000000001,0.0505,1.0,1.0,4.0,0.0,0.0,2.0,5.0,0.0,2.342,0.011,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.271,3.0,2.0,6.0,2.0,3.0,6.0,0.05,0.0,-3.21,0.0013,1.0,0.0,0.0,2.46,0.217,0.349,0.91,0.1814,0.241
63,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
,,1.0,7.7059999999999995,0.7709268,1.040866,5.0,2.0,0.0,19.7458353812,0.877327398172,2.58267260183,0.112078504798,2.0,,,1.0,1.324869,-17.0824338,-12.397567,0.0,1.8279999999999998,0.0756,1.0,0.17,0.50526,0.172127009911,0.357072990089,2.0,1.0,0.05,1.0,1.9,0.05744,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,3.69202118198,0.000169712,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.6444597,3.0,1.0,0.0,1.0,3.0,0.0,0.05,1.0,-2.5444153723,0.0158,1.0,6.0,0.0,1.959964,0.230737214671,0.332176692614,0.012,0.4953875,0.829156197589
62,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0
,2043.0,1.0,1.343,1.226,1.448,4.0,3.0,2.0,20.494,0.744,3.016,0.1585,11.0,6.889,4.543,1.0,1.274,-28.235,-25.625,4.0,1.991,0.0542,1.0,0.125,0.077654,0.1198,0.2904,4.0,0.0,0.05,0.0,1.8399999999999999,0.0658,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,3.575,1.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,0.082,4.0,1.0,5.3,5.0,3.0,5.3,0.05,0.0,-1.565,0.1177,0.0,7.0,0.0,1.514,0.081,0.135,0.0,0.5,0.242
95,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,1436.0,1.0,17.4,1.138,1.3439999999999999,1.0,1.0,0.0,3.385,1.673,4.147,1.8199,3.0,6,162.667,1.0,1.94,-23.812,-21.408,3.0,2.479,0.019,1.0,0.1462,1.425,0.1515,0.5931,3.0,4.0,0.05,0.0,1.49,0.0681,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.632,0.004,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.204,3.0,1.0,5.8,4.0,4.0,5.8,0.05,0.0,-1.82951,0.06732,0.0,7.0,0.0,1.3719999999999999,0.163,0.236,0.2857,0.3875,0.059
74,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0
,891.0,1.0,,,,5.0,0.0,5.0,19.94,1.155,1.825,0.0947,9.0,,,1.0,-20.773,,,4.0,2.669,0.996,1.0,,0.5364,,,5.0,1.0,0.05,0.0,1.24,0.0537,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,3.923,,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,5.0,1.0,0.0,4.0,3.0,0.0,0.05,0.0,-2.742,,1.0,5.0,0.0,1.5550000000000002,0.311,0.389,,,0.48
58,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
,1349.0,1.0,1.6019999999999999,0.973,1.355,2.0,4.0,0.0,0.673,1.611,3.649,0.1444,9.0,6.889,4.5600000000000005,0.0,1.9409999999999998,-21.914,-18.267,3.0,2.069,0.05,1.0,0.1252,0.14841,0.128,0.333,0.0,1.0,0.05,1.0,1.8153000000000001,0.0696,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,2.373,0.01,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.136,5.0,0.0,5.5,3.0,2.0,5.5,0.05,0.0,-0.93,0.002,1.0,5.0,1.0,1.3719999999999999,0.088,0.14,0.27,0.3936,0.242
83,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2,0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
,1919.0,1.0,1.88,1.325,1.6320000000000001,0.0,0.0,3.0,20.29,0.688,3.011,0.1558,9.0,6.889,117.876,1.0,1.32,-22.597,-18.243,3.0,2.035,0.0488,1.0,0.1284,0.36012,0.4217,0.5741,0.0,4.0,0.05,0.0,1.92,0.0549,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.894,0.0,4.0,0.0,1.0,2.0,1.0,2.0,1.0,0.454,5.0,0.0,5.8,3.0,3.0,5.8,0.05,0.0,3.429,0.0006,1.0,1.0,0.0,1.476,0.096,0.154,0.25,0.4005,0.242
86,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,1677.0,1.0,6.3,-0.002,1.6059999999999999,3.0,0.0,3.0,20.414,0.906,3.134,0.2023,1.0,1,1,1.0,1.596,-21.792,-18.748,3.0,1.829,0.0778,1.0,0.1434,0.5,0.2259,0.3979,2.0,5.0,0.05,0.0,0.0449,0.5179,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.544,0.012,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0912,3.0,4.0,4.9,4.0,4.0,4.9,0.05,0.0,-2.5140000000000002,0.012,1.0,3.0,0.0,1.311,0.148,0.206,0.52,0.6985,1.0
69,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0
,2224.0,1.0,1.15,1.5590000000000002,1.819,2.0,4.0,6.0,20.098,0.89,2.8890000000000002,0.2045,0.0,6.889,4.543,1.0,1.324,-19.159,-17.961,3.0,1.936,0.0529,1.0,0.144,0.49151,0.2386,0.4032,0.0,3.0,0.05,0.0,1.71,0.0873,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,2.159,0.01543,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.124,1.0,5.0,5.2,5.0,2.0,5.2,0.05,0.0,-3.3,0.0005,1.0,2.0,0.0,1.514,0.144,0.211,0.48,0.3152,0.242
87,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,646.0,1.0,,,,3.0,4.0,6.0,20.455,-28.074,32.314,0.106,5.0,,,1.0,3.106,-2.196,4.196,3.0,,,1.0,0.1582,0.46616,0.1879,0.4215,5.0,4.0,0.05,1.0,1.47,,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.831,0.006,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.103,5.0,5.0,0.0,1.0,1.0,0.0,0.05,1.0,2.01,,1.0,1.0,0.0,1.5141,0.233,0.31,0.0,0.5,0.059
59,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
,1302.0,1.0,1.254,1.183,1.391,4.0,1.0,3.0,20.062,1.176,3.284,0.1304,3.0,6.305,21.873,1.0,1.222,-24.617,-21.163,1.0,2.584,0.0148,1.0,0.1282,0.36151,0.4485,0.6315,0.0,5.0,0.05,0.0,1.77,0.0384,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.656,0.005,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.188,3.0,3.0,5.4,4.0,4.0,5.4,0.05,0.0,-3.279,0.001,1.0,0.0,0.0,1.4758,0.099,0.158,1.0051,0.1574,0.242
79,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
,818.0,1.0,6.6,0.7272,1.07669,2.0,4.0,2.0,20.053,0.6820542,2.677946,0.1958409,2.0,6.889,5.333,1.0,1.211071,-21.98433,-17.95567,2.0,1.903,0.064,1.0,0.1406,0.35863,0.1037667,0.2522333,3.0,0.0,0.05,0.0,1.6099999999999999,0.1073979,0.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,2.478069,0.01451191,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.08136113,1.0,2.0,5.7,1.0,4.0,5.7,0.05,0.0,-2.0849,0.03707998,1.0,6.0,1.0,1.475791,0.1330963,0.195851,0.44249,0.3290666,3.75
85,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2,0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
,1360.0,1.0,29.0,0.978,1.304,5.0,6.0,4.0,20.167,1.3780000000000001,3.162,0.2078,4.0,6.889,4.543,1.0,1.366,-23.816,-20.044,0.0,2.267,0.031,1.0,0.1494,0.53494,0.2972,0.4946,3.0,3.0,0.05,0.0,1.8399999999999999,0.0656,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.576,0.006,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.19,5.0,4.0,5.4,1.0,1.0,5.4,0.05,0.0,-2.456,0.014,1.0,6.0,0.0,1.5550000000000002,0.172,0.246,0.34,0.3664,0.242
96,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
,2921.0,1.0,-1.0778159999999999,1.226355,1.3721269999999999,4.0,2.0,2.0,20.17027,-5.083957,9.723957,2.070794,10.0,4.7128,8.12357,1.0,-1.386906,-44.3625,8.6825,3.0,2.247,0.0304,1.0,0.038,0.56909,0.09023776,0.2961622,1.0,5.0,0.05,0.0,1.87682,0.06054277,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.932695,7.67e-05,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.4468934,5.0,1.0,0.0,1.0,5.0,0.0,0.05,0.0,-2.330396,0.01978523,1.0,2.0,0.0,1.554774,0.1796387,0.2542596,0.4251721,0.4251721,0.2420615
60,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
,2500.0,1.0,1.6400000000000001,0.602,1.066,1.0,6.0,6.0,20.608,1.231,3.3890000000000002,0.1246,9.0,6.889,4.543,1.0,1.88,0.117,1.003,1.0,1.8479999999999999,0.073,0.0,0.1772,0.14858,0.1426,0.3428,5.0,1.0,0.05,0.0,2.18,0.0292,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,3.496,0.0,5.0,0.0,1.0,2.0,2.0,0.0,1.0,0.059,5.0,2.0,5.9,3.0,4.0,5.9,0.05,0.0,-1.875,0.0608,0.0,2.0,0.0,1.3719999999999999,0.054,0.096,0.06,0.4774,0.242
87,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
